d,Ms,geom,phi,gamma,T,n,alpha_min,alpha_max,rate_mean,rate_std,fct_mean,sal_max
3,2,symm,1,0.005,200,11,0.6,2.6,82.87681818181818,4.099209846255296,10.644545454545273,12519.276746856869
3,2,symm,1,0.005,500,11,0.6,2.6,93.15072727272727,1.6396839385021178,10.644545454545273,23530212.76595745
3,2,clus,0,0.001,100,11,0.6,2.6,65.31636363636365,8.744376790517746,10.612727272727092,53.464379670311
3,2,clus,0,0.001,200,11,0.6,2.6,82.65818181818182,4.372188395258873,10.612727272727092,808.7479949301862
3,2,clus,0,0.001,500,11,0.6,2.6,93.06327272727273,1.7488753581035477,10.612727272727092,27833.529013539654
3,2,clus,0,0.005,100,11,0.6,2.6,65.75454545454546,8.198324662559251,10.644545454545273,103.58140271775268
3,2,clus,0,0.005,200,11,0.6,2.6,82.87727272727271,4.099162331279627,10.644545454545273,12472.463189071568
3,2,clus,0,0.005,500,11,0.6,2.6,93.15090909090908,1.6396649325118495,10.644545454545273,23530212.76595745
3,2,clus,1,0.001,100,11,0.6,2.6,65.31636363636365,8.744376790517746,10.612727272727092,53.464379670311
3,2,clus,1,0.001,200,11,0.6,2.6,82.65818181818182,4.372188395258873,10.612727272727092,808.7479949301862
3,2,clus,1,0.001,500,11,0.6,2.6,93.06327272727273,1.7488753581035477,10.612727272727092,27833.529013539654
3,2,clus,1,0.005,100,11,0.6,2.6,65.75454545454546,8.198324662559251,10.644545454545273,103.58140271775268
3,2,clus,1,0.005,200,11,0.6,2.6,82.87727272727271,4.099162331279627,10.644545454545273,12472.463189071568
3,2,clus,1,0.005,500,11,0.6,2.6,93.15090909090908,1.6396649325118495,10.644545454545273,23530212.76595745
3,4,symm,0,0.001,100,11,0.6,2.6,75.5190909090909,6.1592977757946645,8.040909090908965,213.89717807437745
3,4,symm,0,0.001,200,11,0.6,2.6,87.75954545454546,3.0796488878973314,8.040909090908965,3240.7967881104937
3,4,symm,0,0.001,500,11,0.6,2.6,95.10381818181817,1.2318595551589335,8.040909090908965,110836.02103481628
3,4,symm,0,0.005,100,11,0.6,2.6,75.55909090909091,6.014120807807995,8.059999999999873,414.60716828986347
3,4,symm,0,0.005,200,11,0.6,2.6,87.77954545454546,3.0070604039039974,8.059999999999873,50056.87669245649
3,4,symm,0,0.005,500,11,0.6,2.6,95.11181818181818,1.2028241615616013,8.059999999999873,23530212.76595745
3,4,symm,1,0.001,100,11,0.6,2.6,75.5190909090909,6.1592977757946645,8.040909090908965,213.89717807437745
3,4,symm,1,0.001,200,11,0.6,2.6,87.75954545454546,3.0796488878973314,8.040909090908965,3240.7967881104937
3,4,symm,1,0.001,500,11,0.6,2.6,95.10381818181817,1.2318595551589335,8.040909090908965,110836.02103481628
3,4,symm,1,0.005,100,11,0.6,2.6,75.55909090909091,6.014120807807995,8.059999999999873,414.60716828986347
3,4,symm,1,0.005,200,11,0.6,2.6,87.77954545454546,3.0070604039039974,8.059999999999873,50056.87669245649
3,4,symm,1,0.005,500,11,0.6,2.6,95.11181818181818,1.2028241615616013,8.059999999999873,23530212.76595745
3,4,clus,0,0.001,100,11,0.6,2.6,75.51818181818182,6.160556497885265,8.040909090908965,213.92135082960596
3,4,clus,0,0.001,200,11,0.6,2.6,87.75909090909092,3.0802782489426335,8.040909090908965,3237.5224666042077
3,4,clus,0,0.001,500,11,0.6,2.6,95.10363636363635,1.2321112995770531,8.040909090908965,111269.07470986462
3,4,clus,0,0.005,100,11,0.6,2.6,75.55909090909091,6.014335299175554,8.059999999999873,414.7973221976245
3,4,clus,0,0.005,200,11,0.6,2.6,87.77954545454546,3.0071676495877764,8.059999999999873,50038.634429400394
3,4,clus,0,0.005,500,11,0.6,2.6,95.11181818181818,1.2028670598351126,8.059999999999873,23530212.76595745
3,4,clus,1,0.001,100,11,0.6,2.6,75.51818181818182,6.160556497885265,8.040909090908965,213.92135082960596
3,4,clus,1,0.001,200,11,0.6,2.6,87.75909090909092,3.0802782489426335,8.040909090908965,3237.5224666042077
3,4,clus,1,0.001,500,11,0.6,2.6,95.10363636363635,1.2321112995770531,8.040909090908965,111269.07470986462
3,4,clus,1,0.005,100,11,0.6,2.6,75.55909090909091,6.014335299175554,8.059999999999873,414.7973221976245
3,4,clus,1,0.005,200,11,0.6,2.6,87.77954545454546,3.0071676495877764,8.059999999999873,50038.634429400394
3,4,clus,1,0.005,500,11,0.6,2.6,95.11181818181818,1.2028670598351126,8.059999999999873,23530212.76595745
4,1,symm,0,0.001,100,11,0.6,2.6,67.66454545454546,8.148525466164248,10.034545454545283,70.68581949869791
4,1,symm,0,0.001,200,11,0.6,2.6,83.83227272727272,4.074262733082121,10.034545454545283,1069.9162064985794
4,1,symm,0,0.001,500,11,0.6,2.6,93.5329090909091,1.6297050932328516,10.034545454545283,36766.23143939394
4,1,symm,0,0.005,100,11,0.6,2.6,67.97727272727273,7.717868994624219,10.065454545454376,136.99841123638728
4,1,symm,0,0.005,200,11,0.6,2.6,83.98863636363637,3.858934497312108,10.065454545454376,16510.840968276512
4,1,symm,0,0.005,500,11,0.6,2.6,93.59545454545454,1.543573798924843,10.065454545454376,43690666.66666665
4,1,symm,1,0.001,100,11,0.6,2.6,67.66454545454546,8.148525466164248,10.034545454545283,70.68581949869791
4,1,symm,1,0.001,200,11,0.6,2.6,83.83227272727272,4.074262733082121,10.034545454545283,1069.9162064985794
4,1,symm,1,0.001,500,11,0.6,2.6,93.5329090909091,1.6297050932328516,10.034545454545283,36766.23143939394
4,1,symm,1,0.005,100,11,0.6,2.6,67.97727272727273,7.717868994624219,10.065454545454376,136.99841123638728
4,1,symm,1,0.005,200,11,0.6,2.6,83.98863636363637,3.858934497312108,10.065454545454376,16510.840968276512
4,1,symm,1,0.005,500,11,0.6,2.6,93.59545454545454,1.543573798924843,10.065454545454376,43690666.66666665
4,1,clus,0,0.001,100,11,0.6,2.6,67.66454545454546,8.148525466164248,10.034545454545283,70.68581949869791
4,1,clus,0,0.001,200,11,0.6,2.6,83.83227272727272,4.074262733082121,10.034545454545283,1069.9162064985794
4,1,clus,0,0.001,500,11,0.6,2.6,93.5329090909091,1.6297050932328516,10.034545454545283,36766.23143939394
4,1,clus,0,0.005,100,11,0.6,2.6,67.97727272727273,7.717868994624219,10.065454545454376,136.99841123638728
4,1,clus,0,0.005,200,11,0.6,2.6,83.98863636363637,3.858934497312108,10.065454545454376,16510.840968276512
4,1,clus,0,0.005,500,11,0.6,2.6,93.59545454545454,1.543573798924843,10.065454545454376,43690666.66666665
4,1,clus,1,0.001,100,11,0.6,2.6,67.66454545454546,8.148525466164248,10.034545454545283,70.68581949869791
4,1,clus,1,0.001,200,10,0.8,2.6,84.67699999999999,3.118121051031996,9.628999999999838,1163.881005859375
4,1,clus,1,0.001,500,11,0.6,2.6,93.5329090909091,1.6297050932328516,10.034545454545283,36766.23143939394
4,1,clus,1,0.005,100,11,0.6,2.6,67.97727272727273,7.717868994624219,10.065454545454376,136.99841123638728
4,1,clus,1,0.005,200,11,0.6,2.6,83.98863636363637,3.858934497312108,10.065454545454376,16510.840968276512
4,1,clus,1,0.005,500,11,0.6,2.6,93.59545454545454,1.543573798924843,10.065454545454376,43690666.66666665
4,2,symm,0,0.001,100,11,0.6,2.6,77.17545454545454,5.744733873098674,7.600909090908973,282.85375458688446
4,2,symm,0,0.001,200,11,0.6,2.6,88.58772727272729,2.872366936549335,7.600909090908973,4280.990512547349
4,2,symm,0,0.001,500,11,0.6,2.6,95.43509090909092,1.1489467746197344,7.600909090908973,146624.40909090906
4,2,symm,0,0.005,100,11,0.6,2.6,77.18272727272728,5.63481160449769,7.620909090908972,547.7964740175189
4,2,symm,0,0.005,200,11,0.6,2.6,88.59136363636362,2.8174058022488433,7.620909090908972,65940.84270833334
4,2,symm,0,0.005,500,10,0.8,2.6,95.6686,0.8677567759586929,7.312999999999887,43690666.66666665
4,2,symm,1,0.001,100,11,0.6,2.6,77.17545454545454,5.744733873098674,7.600909090908973,282.85375458688446
4,2,symm,1,0.001,200,11,0.6,2.6,88.58772727272729,2.872366936549335,7.600909090908973,4280.990512547349
4,2,symm,1,0.001,500,11,0.6,2.6,95.43509090909092,1.1489467746197344,7.600909090908973,146624.40909090906
4,2,symm,1,0.005,100,11,0.6,2.6,77.18272727272728,5.63481160449769,7.620909090908972,547.7964740175189
4,2,symm,1,0.005,200,11,0.6,2.6,88.59136363636362,2.8174058022488433,7.620909090908972,65940.84270833334
4,2,symm,1,0.005,500,11,0.6,2.6,95.43654545454545,1.1269623208995392,7.620909090908972,43690666.66666665
4,2,clus,0,0.001,100,11,0.6,2.6,77.17545454545454,5.744733873098674,7.600909090908973,282.8295924331203
4,2,clus,0,0.001,200,11,0.6,2.6,88.58772727272729,2.872366936549335,7.600909090908973,4276.084487452651
4,2,clus,0,0.001,500,11,0.6,2.6,95.43509090909092,1.1489467746197344,7.600909090908973,146579.36041666666
4,2,clus,0,0.005,100,11,0.6,2.6,77.18272727272728,5.63481160449769,7.620909090908972,548.9425503817471
4,2,clus,0,0.005,200,11,0.6,2.6,88.59136363636362,2.8174058022488433,7.620909090908972,66033.34569128788
4,2,clus,0,0.005,500,11,0.6,2.6,95.43654545454545,1.1269623208995392,7.620909090908972,43690666.66666665
4,2,clus,1,0.001,100,11,0.6,2.6,77.17545454545454,5.744733873098674,7.600909090908973,282.8295924331203
4,2,clus,1,0.001,200,11,0.6,2.6,88.58772727272729,2.872366936549335,7.600909090908973,4276.084487452651
4,2,clus,1,0.001,500,11,0.6,2.6,95.43509090909092,1.1489467746197344,7.600909090908973,146579.36041666666
4,2,clus,1,0.005,100,11,0.6,2.6,77.18272727272728,5.63481160449769,7.620909090908972,548.9425503817471
4,2,clus,1,0.005,200,11,0.6,2.6,88.59136363636362,2.8174058022488433,7.620909090908972,66033.34569128788
4,2,clus,1,0.005,500,11,0.6,2.6,95.43654545454545,1.1269623208995392,7.620909090908972,43690666.66666665
4,4,symm,0,0.001,100,11,0.6,2.6,83.88272727272728,4.050901358732625,5.757272727272649,1131.975214547822
4,4,symm,0,0.001,200,11,0.6,2.6,91.94136363636363,2.0254506793663105,5.757272727272649,17125.476160037877
4,4,symm,0,0.001,500,11,0.6,2.6,96.77654545454544,0.810180271746525,5.757272727272649,588217.6045454546
4,4,symm,0,0.005,100,11,0.6,2.6,83.82818181818182,4.041358232529796,5.770909090909013,2194.0513731060605
4,4,symm,0,0.005,200,11,0.6,2.6,91.91409090909092,2.020679116264898,5.770909090909013,263755.7912878788
4,4,symm,0,0.005,500,11,0.6,2.6,96.76563636363636,0.8082716465059591,5.770909090909013,43690666.66666665
4,4,symm,1,0.001,100,11,0.6,2.6,83.88272727272728,4.050901358732625,5.757272727272649,1131.975214547822
4,4,symm,1,0.001,200,11,0.6,2.6,91.94136363636363,2.0254506793663105,5.757272727272649,17125.476160037877
4,4,symm,1,0.001,500,9,1.0,2.6,97.07644444444446,0.4867543300041382,5.338888888888819,696814.2944444445
4,4,symm,1,0.005,100,11,0.6,2.6,83.82818181818182,4.041358232529796,5.770909090909013,2194.0513731060605
4,4,symm,1,0.005,200,11,0.6,2.6,91.91409090909092,2.020679116264898,5.770909090909013,263755.7912878788
4,4,symm,1,0.005,500,10,0.8,2.6,96.93260000000001,0.6206248106187476,5.536999999999926,43690666.66666665
4,4,clus,0,0.001,100,11,0.6,2.6,83.88272727272728,4.050901358732625,5.75818181818174,1131.738330078125
4,4,clus,0,0.001,200,11,0.6,2.6,91.94136363636363,2.0254506793663105,5.75818181818174,17135.04753787879
4,4,clus,0,0.001,500,11,0.6,2.6,96.77654545454544,0.810180271746525,5.75818181818174,587778.9272727272
4,4,clus,0,0.005,100,11,0.6,2.6,83.82818181818182,4.041358232529796,5.771818181818103,2195.1054140033143
4,4,clus,0,0.005,200,11,0.6,2.6,91.91409090909092,2.020679116264898,5.771818181818103,264136.69299242424
4,4,clus,0,0.005,500,11,0.6,2.6,96.76563636363636,0.8082716465059591,5.771818181818103,43690666.66666665
4,4,clus,1,0.001,100,11,0.6,2.6,83.88272727272728,4.050901358732625,5.75818181818174,1131.738330078125
4,4,clus,1,0.001,200,11,0.6,2.6,91.94136363636363,2.0254506793663105,5.75818181818174,17135.04753787879
4,4,clus,1,0.001,500,11,0.6,2.6,96.77654545454544,0.810180271746525,5.75818181818174,587778.9272727272
4,4,clus,1,0.005,100,11,0.6,2.6,83.82818181818182,4.041358232529796,5.771818181818103,2195.1054140033143
4,4,clus,1,0.005,200,11,0.6,2.6,91.91409090909092,2.020679116264898,5.771818181818103,264136.69299242424
4,4,clus,1,0.005,500,11,0.6,2.6,96.76563636363636,0.8082716465059591,5.771818181818103,43690666.66666665
5,1,symm,0,0.001,100,11,0.6,2.6,68.37727272727274,7.968887112902391,9.85636363636347,77.22362448952414
5,1,symm,0,0.001,200,11,0.6,2.6,84.18863636363636,3.9844435564511964,9.85636363636347,1168.5302512428973
5,1,symm,0,0.001,500,11,0.6,2.6,93.67545454545456,1.5937774225804764,9.85636363636347,40415.424794823215
5,1,symm,0,0.005,100,11,0.6,2.6,68.65272727272728,7.57415221778529,9.886363636363471,149.5953823821713
5,1,symm,0,0.005,200,11,0.6,2.6,84.32636363636365,3.7870761088926432,9.886363636363471,18034.57141729798
5,1,symm,0,0.005,500,11,0.6,2.6,93.73054545454546,1.5148304435570596,9.886363636363471,111111111.11111107
5,1,symm,1,0.001,100,11,0.6,2.6,68.37727272727274,7.968887112902391,9.85636363636347,77.22362448952414
5,1,symm,1,0.001,200,11,0.6,2.6,84.18863636363636,3.9844435564511964,9.85636363636347,1168.5302512428973
5,1,symm,1,0.001,500,11,0.6,2.6,93.67545454545456,1.5937774225804764,9.85636363636347,40415.424794823215
5,1,symm,1,0.005,100,11,0.6,2.6,68.65272727272728,7.57415221778529,9.886363636363471,149.5953823821713
5,1,symm,1,0.005,200,11,0.6,2.6,84.32636363636365,3.7870761088926432,9.886363636363471,18034.57141729798
5,1,symm,1,0.005,500,11,0.6,2.6,93.73054545454546,1.5148304435570596,9.886363636363471,111111111.11111107
5,1,clus,0,0.001,100,11,0.6,2.6,68.37727272727274,7.968887112902391,9.85636363636347,77.22362448952414
5,1,clus,0,0.001,200,11,0.6,2.6,84.18863636363636,3.9844435564511964,9.85636363636347,1168.5302512428973
5,1,clus,0,0.001,500,11,0.6,2.6,93.67545454545456,1.5937774225804764,9.85636363636347,40415.424794823215
5,1,clus,0,0.005,100,11,0.6,2.6,68.65272727272728,7.57415221778529,9.886363636363471,149.5953823821713
5,1,clus,0,0.005,200,11,0.6,2.6,84.32636363636365,3.7870761088926432,9.886363636363471,18034.57141729798
5,1,clus,0,0.005,500,11,0.6,2.6,93.73054545454546,1.5148304435570596,9.886363636363471,111111111.11111107
5,1,clus,1,0.001,100,11,0.6,2.6,68.37727272727274,7.968887112902391,9.85636363636347,77.22362448952414
5,1,clus,1,0.001,200,11,0.6,2.6,84.18863636363636,3.9844435564511964,9.85636363636347,1168.5302512428973
5,1,clus,1,0.001,500,11,0.6,2.6,93.67545454545456,1.5937774225804764,9.85636363636347,40415.424794823215
5,1,clus,1,0.005,100,11,0.6,2.6,68.65272727272728,7.57415221778529,9.886363636363471,149.5953823821713
5,1,clus,1,0.005,200,11,0.6,2.6,84.32636363636365,3.7870761088926432,9.886363636363471,18034.57141729798
5,1,clus,1,0.005,500,11,0.6,2.6,93.73054545454546,1.5148304435570596,9.886363636363471,111111111.11111107
5,2,symm,0,0.001,100,11,0.6,2.6,77.6781818181818,5.614591379934639,7.465454545454429,308.90493096245655
5,2,symm,0,0.001,200,11,0.6,2.6,88.8390909090909,2.807295689967319,7.465454545454429,4675.491940893307
5,2,symm,0,0.001,500,11,0.6,2.6,95.53563636363637,1.122918275986929,7.465454545454429,161169.2542613636
5,2,symm,0,0.005,100,11,0.6,2.6,77.67636363636363,5.5212811425017545,7.48454545454534,598.3107799183238
5,2,symm,0,0.005,200,11,0.6,2.6,88.83818181818182,2.7606405712508724,7.48454545454534,72068.90624999999
5,2,symm,0,0.005,500,11,0.6,2.6,95.53527272727273,1.10425622850035,7.48454545454534,111111111.11111107
5,2,symm,1,0.001,100,11,0.6,2.6,77.6781818181818,5.614591379934639,7.465454545454429,308.90493096245655
5,2,symm,1,0.001,200,11,0.6,2.6,88.8390909090909,2.807295689967319,7.465454545454429,4675.491940893307
5,2,symm,1,0.001,500,11,0.6,2.6,95.53563636363637,1.122918275986929,7.465454545454429,161169.2542613636
5,2,symm,1,0.005,100,11,0.6,2.6,77.67636363636363,5.5212811425017545,7.48454545454534,598.3107799183238
5,2,symm,1,0.005,200,11,0.6,2.6,88.83818181818182,2.7606405712508724,7.48454545454534,72068.90624999999
5,2,symm,1,0.005,500,11,0.6,2.6,95.53527272727273,1.10425622850035,7.48454545454534,111111111.11111107
5,2,clus,0,0.001,100,11,0.6,2.6,77.6781818181818,5.614591379934639,7.465454545454429,308.89289254853213
5,2,clus,0,0.001,200,11,0.6,2.6,88.8390909090909,2.807295689967319,7.465454545454429,4675.145764283458
5,2,clus,0,0.001,500,11,0.6,2.6,95.53563636363637,1.122918275986929,7.465454545454429,161143.6414141414
5,2,clus,0,0.005,100,11,0.6,2.6,77.67636363636363,5.5212811425017545,7.48454545454534,598.2274965228455
5,2,clus,0,0.005,200,11,0.6,2.6,88.83818181818182,2.7606405712508724,7.48454545454534,72184.52398989898
5,2,clus,0,0.005,500,11,0.6,2.6,95.53527272727273,1.10425622850035,7.48454545454534,111111111.11111107
5,2,clus,1,0.001,100,11,0.6,2.6,77.6781818181818,5.614591379934639,7.465454545454429,308.89289254853213
5,2,clus,1,0.001,200,11,0.6,2.6,88.8390909090909,2.807295689967319,7.465454545454429,4675.145764283458
5,2,clus,1,0.001,500,11,0.6,2.6,95.53563636363637,1.122918275986929,7.465454545454429,161143.6414141414
5,2,clus,1,0.005,100,11,0.6,2.6,77.67636363636363,5.5212811425017545,7.48454545454534,598.2274965228455
5,2,clus,1,0.005,200,11,0.6,2.6,88.83818181818182,2.7606405712508724,7.48454545454534,72184.52398989898
5,2,clus,1,0.005,500,11,0.6,2.6,95.53527272727273,1.10425622850035,7.48454545454534,111111111.11111107
5,4,symm,0,0.001,100,11,0.6,2.6,84.23545454545454,3.9622124214543692,5.653636363636289,1235.530982431739
5,4,symm,0,0.001,200,11,0.6,2.6,92.11772727272727,1.981106210727181,5.653636363636289,18689.763514046714
5,4,symm,0,0.001,500,11,0.6,2.6,96.84709090909091,0.7924424842908747,5.653636363636289,643815.765151515
5,4,symm,0,0.005,100,11,0.6,2.6,84.18272727272728,3.9540209683538357,5.667272727272651,2393.982402146464
5,4,symm,0,0.005,200,11,0.6,2.6,92.09136363636364,1.9770104841769214,5.667272727272651,288394.4589646464
5,4,symm,0,0.005,500,11,0.6,2.6,96.83654545454543,0.7908041936707662,5.667272727272651,111111111.11111107
5,4,symm,1,0.001,100,11,0.6,2.6,84.23545454545454,3.9622124214543692,5.653636363636289,1235.530982431739
5,4,symm,1,0.001,200,11,0.6,2.6,92.11772727272727,1.981106210727181,5.653636363636289,18689.763514046714
5,4,symm,1,0.001,500,11,0.6,2.6,96.84709090909091,0.7924424842908747,5.653636363636289,643815.765151515
5,4,symm,1,0.005,100,11,0.6,2.6,84.18272727272728,3.9540209683538357,5.667272727272651,2393.982402146464
5,4,symm,1,0.005,200,11,0.6,2.6,92.09136363636364,1.9770104841769214,5.667272727272651,288394.4589646464
5,4,symm,1,0.005,500,11,0.6,2.6,96.83654545454543,0.7908041936707662,5.667272727272651,111111111.11111107
5,4,clus,0,0.001,100,11,0.6,2.6,84.23545454545454,3.9622124214543692,5.654545454545379,1235.3706202651513
5,4,clus,0,0.001,200,11,0.6,2.6,92.11772727272727,1.981106210727181,5.654545454545379,18695.865885416664
5,4,clus,0,0.001,500,11,0.6,2.6,96.84709090909091,0.7924424842908747,5.654545454545379,645157.2998737373
5,4,clus,0,0.005,100,11,0.6,2.6,84.18272727272728,3.9540209683538357,5.667272727272651,2392.649894945549
5,4,clus,0,0.005,200,11,0.6,2.6,92.09136363636364,1.9770104841769214,5.667272727272651,288069.70233585854
5,4,clus,0,0.005,500,11,0.6,2.6,96.83654545454543,0.7908041936707662,5.667272727272651,111111111.11111107
5,4,clus,1,0.001,100,11,0.6,2.6,84.23545454545454,3.9622124214543692,5.654545454545379,1235.3706202651513
5,4,clus,1,0.001,200,11,0.6,2.6,92.11772727272727,1.981106210727181,5.654545454545379,18695.865885416664
5,4,clus,1,0.001,500,11,0.6,2.6,96.84709090909091,0.7924424842908747,5.654545454545379,645157.2998737373
5,4,clus,1,0.005,100,11,0.6,2.6,84.18272727272728,3.9540209683538357,5.667272727272651,2392.649894945549
5,4,clus,1,0.005,200,11,0.6,2.6,92.09136363636364,1.9770104841769214,5.667272727272651,288069.70233585854
5,4,clus,1,0.005,500,11,0.6,2.6,96.83654545454543,0.7908041936707662,5.667272727272651,111111111.11111107
