dimension,num_sources,geometry,phase_offset,alpha_0,gamma,M,T,has_commits,agent_commit_count,commit_rate,first_commit_time,final_psi,max_salience
2,1,clustered,1,2.4,0.005,1,500.0,False,0,0.0,,0.0,1.483401779582823e-10
2,1,clustered,1,2.6,0.005,1,500.0,False,0,0.0,,0.0,1.7409368107603973e-10
2,2,symmetric,0,0.6,0.001,1,100.0,False,0,0.0,,0.0,2.752280610602432e-10
2,2,symmetric,0,0.8,0.001,1,100.0,False,0,0.0,,0.0,4.89294330773773e-10
2,2,symmetric,0,1.0,0.001,1,100.0,False,0,0.0,,0.0,7.645223918340046e-10
2,2,symmetric,0,1.2,0.001,1,100.0,False,0,0.0,,0.0,1.1009122442409727e-09
2,2,symmetric,0,1.4,0.001,1,100.0,False,0,0.0,,0.0,1.498463887994686e-09
2,2,symmetric,0,1.6,0.001,1,100.0,False,0,0.0,,0.0,1.957177323095092e-09
2,2,symmetric,0,1.8,0.001,1,100.0,False,0,0.0,,0.0,2.4770525495421975e-09
2,2,symmetric,0,2.0,0.001,1,100.0,False,0,0.0,,0.0,3.0580895673360186e-09
2,2,symmetric,0,2.2,0.001,1,100.0,False,0,0.0,,0.0,3.700288376476594e-09
2,2,symmetric,0,2.4,0.001,1,100.0,False,0,0.0,,0.0,4.403648976963891e-09
2,2,symmetric,0,2.6,0.001,1,100.0,False,0,0.0,,0.0,5.168171368797952e-09
2,2,symmetric,0,0.6,0.005,1,100.0,False,0,0.0,,0.0,1.6916411644621225e-11
2,2,symmetric,0,0.8,0.005,1,100.0,False,0,0.0,,0.0,3.007362070154888e-11
2,2,symmetric,0,1.0,0.005,1,100.0,False,0,0.0,,0.0,4.699003234617004e-11
2,2,symmetric,0,1.2,0.005,1,100.0,False,0,0.0,,0.0,6.76656465784849e-11
2,2,symmetric,0,1.4,0.005,1,100.0,False,0,0.0,,0.0,9.21004633984933e-11
2,2,symmetric,0,1.6,0.005,1,100.0,False,0,0.0,,0.0,1.2029448280619553e-10
2,2,symmetric,0,1.8,0.005,1,100.0,False,0,0.0,,0.0,1.522477048015916e-10
2,2,symmetric,0,2.0,0.005,1,100.0,False,0,0.0,,0.0,1.8796012938468017e-10
2,2,symmetric,0,2.2,0.005,1,100.0,False,0,0.0,,0.0,2.274317565554645e-10
2,2,symmetric,0,2.4,0.005,1,100.0,False,0,0.0,,0.0,2.706625863139396e-10
2,2,symmetric,0,2.6,0.005,1,100.0,False,0,0.0,,0.0,3.176526186601128e-10
2,2,symmetric,0,0.6,0.001,1,200.0,False,0,0.0,,0.0,2.752280610602432e-10
2,2,symmetric,0,0.8,0.001,1,200.0,False,0,0.0,,0.0,4.89294330773773e-10
2,2,symmetric,0,1.0,0.001,1,200.0,False,0,0.0,,0.0,7.645223918340046e-10
2,2,symmetric,0,1.2,0.001,1,200.0,False,0,0.0,,0.0,1.1009122442409727e-09
2,2,symmetric,0,1.4,0.001,1,200.0,False,0,0.0,,0.0,1.498463887994686e-09
2,2,symmetric,0,1.6,0.001,1,200.0,False,0,0.0,,0.0,1.957177323095092e-09
2,2,symmetric,0,1.8,0.001,1,200.0,False,0,0.0,,0.0,2.4770525495421975e-09
2,2,symmetric,0,2.0,0.001,1,200.0,False,0,0.0,,0.0,3.0580895673360186e-09
2,2,symmetric,0,2.2,0.001,1,200.0,False,0,0.0,,0.0,3.700288376476594e-09
2,2,symmetric,0,2.4,0.001,1,200.0,False,0,0.0,,0.0,4.403648976963891e-09
2,2,symmetric,0,2.6,0.001,1,200.0,False,0,0.0,,0.0,5.168171368797952e-09
2,2,symmetric,0,0.6,0.005,1,200.0,False,0,0.0,,0.0,1.6916411644621225e-11
2,2,symmetric,0,0.8,0.005,1,200.0,False,0,0.0,,0.0,3.007362070154888e-11
2,2,symmetric,0,1.0,0.005,1,200.0,False,0,0.0,,0.0,4.699003234617004e-11
2,2,symmetric,0,1.2,0.005,1,200.0,False,0,0.0,,0.0,6.76656465784849e-11
2,2,symmetric,0,1.4,0.005,1,200.0,False,0,0.0,,0.0,9.21004633984933e-11
2,2,symmetric,0,1.6,0.005,1,200.0,False,0,0.0,,0.0,1.2029448280619553e-10
2,2,symmetric,0,1.8,0.005,1,200.0,False,0,0.0,,0.0,1.522477048015916e-10
2,2,symmetric,0,2.0,0.005,1,200.0,False,0,0.0,,0.0,1.8796012938468017e-10
2,2,symmetric,0,2.2,0.005,1,200.0,False,0,0.0,,0.0,2.274317565554645e-10
2,2,symmetric,0,2.4,0.005,1,200.0,False,0,0.0,,0.0,2.706625863139396e-10
2,2,symmetric,0,2.6,0.005,1,200.0,False,0,0.0,,0.0,3.176526186601128e-10
2,2,symmetric,0,0.6,0.001,1,500.0,False,0,0.0,,0.0,2.752280610602432e-10
2,2,symmetric,0,0.8,0.001,1,500.0,False,0,0.0,,0.0,4.89294330773773e-10
2,2,symmetric,0,1.0,0.001,1,500.0,False,0,0.0,,0.0,7.645223918340046e-10
2,2,symmetric,0,1.2,0.001,1,500.0,False,0,0.0,,0.0,1.1009122442409727e-09
2,2,symmetric,0,1.4,0.001,1,500.0,False,0,0.0,,0.0,1.498463887994686e-09
2,2,symmetric,0,1.6,0.001,1,500.0,False,0,0.0,,0.0,1.957177323095092e-09
2,2,symmetric,0,1.8,0.001,1,500.0,False,0,0.0,,0.0,2.4770525495421975e-09
2,2,symmetric,0,2.0,0.001,1,500.0,False,0,0.0,,0.0,3.0580895673360186e-09
2,2,symmetric,0,2.2,0.001,1,500.0,False,0,0.0,,0.0,3.700288376476594e-09
2,2,symmetric,0,2.4,0.001,1,500.0,False,0,0.0,,0.0,4.403648976963891e-09
2,2,symmetric,0,2.6,0.001,1,500.0,False,0,0.0,,0.0,5.168171368797952e-09
2,2,symmetric,0,0.6,0.005,1,500.0,False,0,0.0,,0.0,1.6916411644621225e-11
2,2,symmetric,0,0.8,0.005,1,500.0,False,0,0.0,,0.0,3.007362070154888e-11
2,2,symmetric,0,1.0,0.005,1,500.0,False,0,0.0,,0.0,4.699003234617004e-11
2,2,symmetric,0,1.2,0.005,1,500.0,False,0,0.0,,0.0,6.76656465784849e-11
2,2,symmetric,0,1.4,0.005,1,500.0,False,0,0.0,,0.0,9.21004633984933e-11
2,2,symmetric,0,1.6,0.005,1,500.0,False,0,0.0,,0.0,1.2029448280619553e-10
2,2,symmetric,0,1.8,0.005,1,500.0,False,0,0.0,,0.0,1.522477048015916e-10
2,2,symmetric,0,2.0,0.005,1,500.0,False,0,0.0,,0.0,1.8796012938468017e-10
2,2,symmetric,0,2.2,0.005,1,500.0,False,0,0.0,,0.0,2.274317565554645e-10
2,2,symmetric,0,2.4,0.005,1,500.0,False,0,0.0,,0.0,2.706625863139396e-10
2,2,symmetric,0,2.6,0.005,1,500.0,False,0,0.0,,0.0,3.176526186601128e-10
2,2,symmetric,1,0.6,0.001,1,100.0,False,0,0.0,,0.0,2.752280610602432e-10
2,2,symmetric,1,0.8,0.001,1,100.0,False,0,0.0,,0.0,4.89294330773773e-10
2,2,symmetric,1,1.0,0.001,1,100.0,False,0,0.0,,0.0,7.645223918340046e-10
2,2,symmetric,1,1.2,0.001,1,100.0,False,0,0.0,,0.0,1.1009122442409727e-09
2,2,symmetric,1,1.4,0.001,1,100.0,False,0,0.0,,0.0,1.498463887994686e-09
2,2,symmetric,1,1.6,0.001,1,100.0,False,0,0.0,,0.0,1.957177323095092e-09
2,2,symmetric,1,1.8,0.001,1,100.0,False,0,0.0,,0.0,2.4770525495421975e-09
2,2,symmetric,1,2.0,0.001,1,100.0,False,0,0.0,,0.0,3.0580895673360186e-09
2,2,symmetric,1,2.2,0.001,1,100.0,False,0,0.0,,0.0,3.700288376476594e-09
2,2,symmetric,1,2.4,0.001,1,100.0,False,0,0.0,,0.0,4.403648976963891e-09
2,2,symmetric,1,2.6,0.001,1,100.0,False,0,0.0,,0.0,5.168171368797952e-09
2,2,symmetric,1,0.6,0.005,1,100.0,False,0,0.0,,0.0,1.6916411644621225e-11
2,2,symmetric,1,0.8,0.005,1,100.0,False,0,0.0,,0.0,3.007362070154888e-11
2,2,symmetric,1,1.0,0.005,1,100.0,False,0,0.0,,0.0,4.699003234617004e-11
2,2,symmetric,1,1.2,0.005,1,100.0,False,0,0.0,,0.0,6.76656465784849e-11
2,2,symmetric,1,1.4,0.005,1,100.0,False,0,0.0,,0.0,9.21004633984933e-11
2,2,symmetric,1,1.6,0.005,1,100.0,False,0,0.0,,0.0,1.2029448280619553e-10
2,2,symmetric,1,1.8,0.005,1,100.0,False,0,0.0,,0.0,1.522477048015916e-10
2,2,symmetric,1,2.0,0.005,1,100.0,False,0,0.0,,0.0,1.8796012938468017e-10
2,2,symmetric,1,2.2,0.005,1,100.0,False,0,0.0,,0.0,2.274317565554645e-10
2,2,symmetric,1,2.4,0.005,1,100.0,False,0,0.0,,0.0,2.706625863139396e-10
2,2,symmetric,1,2.6,0.005,1,100.0,False,0,0.0,,0.0,3.176526186601128e-10
2,2,symmetric,1,0.6,0.001,1,200.0,False,0,0.0,,0.0,2.752280610602432e-10
2,2,symmetric,1,0.8,0.001,1,200.0,False,0,0.0,,0.0,4.89294330773773e-10
2,2,symmetric,1,1.0,0.001,1,200.0,False,0,0.0,,0.0,7.645223918340046e-10
2,2,symmetric,1,1.2,0.001,1,200.0,False,0,0.0,,0.0,1.1009122442409727e-09
2,2,symmetric,1,1.4,0.001,1,200.0,False,0,0.0,,0.0,1.498463887994686e-09
2,2,symmetric,1,1.6,0.001,1,200.0,False,0,0.0,,0.0,1.957177323095092e-09
2,2,symmetric,1,1.8,0.001,1,200.0,False,0,0.0,,0.0,2.4770525495421975e-09
2,2,symmetric,1,2.0,0.001,1,200.0,False,0,0.0,,0.0,3.0580895673360186e-09
2,2,symmetric,1,2.2,0.001,1,200.0,False,0,0.0,,0.0,3.700288376476594e-09
2,2,symmetric,1,2.4,0.001,1,200.0,False,0,0.0,,0.0,4.403648976963891e-09
2,2,symmetric,1,2.6,0.001,1,200.0,False,0,0.0,,0.0,5.168171368797952e-09
2,2,symmetric,1,0.6,0.005,1,200.0,False,0,0.0,,0.0,1.6916411644621225e-11
2,2,symmetric,1,0.8,0.005,1,200.0,False,0,0.0,,0.0,3.007362070154888e-11
2,2,symmetric,1,1.0,0.005,1,200.0,False,0,0.0,,0.0,4.699003234617004e-11
2,2,symmetric,1,1.2,0.005,1,200.0,False,0,0.0,,0.0,6.76656465784849e-11
2,2,symmetric,1,1.4,0.005,1,200.0,False,0,0.0,,0.0,9.21004633984933e-11
2,2,symmetric,1,1.6,0.005,1,200.0,False,0,0.0,,0.0,1.2029448280619553e-10
2,2,symmetric,1,1.8,0.005,1,200.0,False,0,0.0,,0.0,1.522477048015916e-10
2,2,symmetric,1,2.0,0.005,1,200.0,False,0,0.0,,0.0,1.8796012938468017e-10
2,2,symmetric,1,2.2,0.005,1,200.0,False,0,0.0,,0.0,2.274317565554645e-10
2,2,symmetric,1,2.4,0.005,1,200.0,False,0,0.0,,0.0,2.706625863139396e-10
2,2,symmetric,1,2.6,0.005,1,200.0,False,0,0.0,,0.0,3.176526186601128e-10
2,2,symmetric,1,0.6,0.001,1,500.0,False,0,0.0,,0.0,2.752280610602432e-10
2,2,symmetric,1,0.8,0.001,1,500.0,False,0,0.0,,0.0,4.89294330773773e-10
2,2,symmetric,1,1.0,0.001,1,500.0,False,0,0.0,,0.0,7.645223918340046e-10
2,2,symmetric,1,1.2,0.001,1,500.0,False,0,0.0,,0.0,1.1009122442409727e-09
2,2,symmetric,1,1.4,0.001,1,500.0,False,0,0.0,,0.0,1.498463887994686e-09
2,2,symmetric,1,1.6,0.001,1,500.0,False,0,0.0,,0.0,1.957177323095092e-09
2,2,symmetric,1,1.8,0.001,1,500.0,False,0,0.0,,0.0,2.4770525495421975e-09
2,2,symmetric,1,2.0,0.001,1,500.0,False,0,0.0,,0.0,3.0580895673360186e-09
2,2,symmetric,1,2.2,0.001,1,500.0,False,0,0.0,,0.0,3.700288376476594e-09
2,2,symmetric,1,2.4,0.001,1,500.0,False,0,0.0,,0.0,4.403648976963891e-09
2,2,symmetric,1,2.6,0.001,1,500.0,False,0,0.0,,0.0,5.168171368797952e-09
2,2,symmetric,1,0.6,0.005,1,500.0,False,0,0.0,,0.0,1.6916411644621225e-11
2,2,symmetric,1,0.8,0.005,1,500.0,False,0,0.0,,0.0,3.007362070154888e-11
2,2,symmetric,1,1.0,0.005,1,500.0,False,0,0.0,,0.0,4.699003234617004e-11
2,2,symmetric,1,1.2,0.005,1,500.0,False,0,0.0,,0.0,6.76656465784849e-11
2,2,symmetric,1,1.4,0.005,1,500.0,False,0,0.0,,0.0,9.21004633984933e-11
2,2,symmetric,1,1.6,0.005,1,500.0,False,0,0.0,,0.0,1.2029448280619553e-10
2,2,symmetric,1,1.8,0.005,1,500.0,False,0,0.0,,0.0,1.522477048015916e-10
2,2,symmetric,1,2.0,0.005,1,500.0,False,0,0.0,,0.0,1.8796012938468017e-10
2,2,symmetric,1,2.2,0.005,1,500.0,False,0,0.0,,0.0,2.274317565554645e-10
2,2,symmetric,1,2.4,0.005,1,500.0,False,0,0.0,,0.0,2.706625863139396e-10
2,2,symmetric,1,2.6,0.005,1,500.0,False,0,0.0,,0.0,3.176526186601128e-10
2,2,clustered,0,0.6,0.001,1,100.0,False,0,0.0,,0.0,2.3617342662726964e-10
2,2,clustered,0,0.8,0.001,1,100.0,False,0,0.0,,0.0,4.1986386955959147e-10
2,2,clustered,0,1.0,0.001,1,100.0,False,0,0.0,,0.0,6.560372961868535e-10
2,2,clustered,0,1.2,0.001,1,100.0,False,0,0.0,,0.0,9.446937065090786e-10
2,2,clustered,0,1.4,0.001,1,100.0,False,0,0.0,,0.0,1.2858331005262246e-09
2,2,clustered,0,1.6,0.001,1,100.0,False,0,0.0,,0.0,1.6794554782383659e-09
2,2,clustered,0,1.8,0.001,1,100.0,False,0,0.0,,0.0,2.1255608396454434e-09
2,2,clustered,0,2.0,0.001,1,100.0,False,0,0.0,,0.0,2.624149184747414e-09
2,2,clustered,0,2.2,0.001,1,100.0,False,0,0.0,,0.0,3.175220513544405e-09
2,2,clustered,0,2.4,0.001,1,100.0,False,0,0.0,,0.0,3.778774826036314e-09
2,2,clustered,0,2.6,0.001,1,100.0,False,0,0.0,,0.0,4.4348121222231635e-09
2,2,clustered,0,0.6,0.005,1,100.0,False,0,0.0,,0.0,9.717650288085087e-12
2,2,clustered,0,0.8,0.005,1,100.0,False,0,0.0,,0.0,1.727582273437317e-11
2,2,clustered,0,1.0,0.005,1,100.0,False,0,0.0,,0.0,2.6993473022458694e-11
2,2,clustered,0,1.2,0.005,1,100.0,False,0,0.0,,0.0,3.887060115234035e-11
2,2,clustered,0,1.4,0.005,1,100.0,False,0,0.0,,0.0,5.2907207124018884e-11
2,2,clustered,0,1.6,0.005,1,100.0,False,0,0.0,,0.0,6.910329093749268e-11
2,2,clustered,0,1.8,0.005,1,100.0,False,0,0.0,,0.0,8.745885259276573e-11
2,2,clustered,0,2.0,0.005,1,100.0,False,0,0.0,,0.0,1.0797389208983478e-10
2,2,clustered,0,2.2,0.005,1,100.0,False,0,0.0,,0.0,1.3064840942869728e-10
2,2,clustered,0,2.4,0.005,1,100.0,False,0,0.0,,0.0,1.554824046093614e-10
2,2,clustered,0,2.6,0.005,1,100.0,False,0,0.0,,0.0,1.824758776318182e-10
2,2,clustered,0,0.6,0.001,1,200.0,False,0,0.0,,0.0,2.3617342662726964e-10
2,2,clustered,0,0.8,0.001,1,200.0,False,0,0.0,,0.0,4.1986386955959147e-10
2,2,clustered,0,1.0,0.001,1,200.0,False,0,0.0,,0.0,6.560372961868535e-10
2,2,clustered,0,1.2,0.001,1,200.0,False,0,0.0,,0.0,9.446937065090786e-10
2,2,clustered,0,1.4,0.001,1,200.0,False,0,0.0,,0.0,1.2858331005262246e-09
2,2,clustered,0,1.6,0.001,1,200.0,False,0,0.0,,0.0,1.6794554782383659e-09
2,2,clustered,0,1.8,0.001,1,200.0,False,0,0.0,,0.0,2.1255608396454434e-09
2,2,clustered,0,2.0,0.001,1,200.0,False,0,0.0,,0.0,2.624149184747414e-09
2,2,clustered,0,2.2,0.001,1,200.0,False,0,0.0,,0.0,3.175220513544405e-09
2,2,clustered,0,2.4,0.001,1,200.0,False,0,0.0,,0.0,3.778774826036314e-09
2,2,clustered,0,2.6,0.001,1,200.0,False,0,0.0,,0.0,4.4348121222231635e-09
2,2,clustered,0,0.6,0.005,1,200.0,False,0,0.0,,0.0,9.717650288085087e-12
2,2,clustered,0,0.8,0.005,1,200.0,False,0,0.0,,0.0,1.727582273437317e-11
2,2,clustered,0,1.0,0.005,1,200.0,False,0,0.0,,0.0,2.6993473022458694e-11
2,2,clustered,0,1.2,0.005,1,200.0,False,0,0.0,,0.0,3.887060115234035e-11
2,2,clustered,0,1.4,0.005,1,200.0,False,0,0.0,,0.0,5.2907207124018884e-11
2,2,clustered,0,1.6,0.005,1,200.0,False,0,0.0,,0.0,6.910329093749268e-11
2,2,clustered,0,1.8,0.005,1,200.0,False,0,0.0,,0.0,8.745885259276573e-11
2,2,clustered,0,2.0,0.005,1,200.0,False,0,0.0,,0.0,1.0797389208983478e-10
2,2,clustered,0,2.2,0.005,1,200.0,False,0,0.0,,0.0,1.3064840942869728e-10
2,2,clustered,0,2.4,0.005,1,200.0,False,0,0.0,,0.0,1.554824046093614e-10
2,2,clustered,0,2.6,0.005,1,200.0,False,0,0.0,,0.0,1.824758776318182e-10
2,2,clustered,0,0.6,0.001,1,500.0,False,0,0.0,,0.0,2.3617342662726964e-10
2,2,clustered,0,0.8,0.001,1,500.0,False,0,0.0,,0.0,4.1986386955959147e-10
2,2,clustered,0,1.0,0.001,1,500.0,False,0,0.0,,0.0,6.560372961868535e-10
2,2,clustered,0,1.2,0.001,1,500.0,False,0,0.0,,0.0,9.446937065090786e-10
2,2,clustered,0,1.4,0.001,1,500.0,False,0,0.0,,0.0,1.2858331005262246e-09
2,2,clustered,0,1.6,0.001,1,500.0,False,0,0.0,,0.0,1.6794554782383659e-09
2,2,clustered,0,1.8,0.001,1,500.0,False,0,0.0,,0.0,2.1255608396454434e-09
2,2,clustered,0,2.0,0.001,1,500.0,False,0,0.0,,0.0,2.624149184747414e-09
2,2,clustered,0,2.2,0.001,1,500.0,False,0,0.0,,0.0,3.175220513544405e-09
2,2,clustered,0,2.4,0.001,1,500.0,False,0,0.0,,0.0,3.778774826036314e-09
2,2,clustered,0,2.6,0.001,1,500.0,False,0,0.0,,0.0,4.4348121222231635e-09
2,2,clustered,0,0.6,0.005,1,500.0,False,0,0.0,,0.0,9.717650288085087e-12
2,2,clustered,0,0.8,0.005,1,500.0,False,0,0.0,,0.0,1.727582273437317e-11
2,2,clustered,0,1.0,0.005,1,500.0,False,0,0.0,,0.0,2.6993473022458694e-11
2,2,clustered,0,1.2,0.005,1,500.0,False,0,0.0,,0.0,3.887060115234035e-11
2,2,clustered,0,1.4,0.005,1,500.0,False,0,0.0,,0.0,5.2907207124018884e-11
2,2,clustered,0,1.6,0.005,1,500.0,False,0,0.0,,0.0,6.910329093749268e-11
2,2,clustered,0,1.8,0.005,1,500.0,False,0,0.0,,0.0,8.745885259276573e-11
2,2,clustered,0,2.0,0.005,1,500.0,False,0,0.0,,0.0,1.0797389208983478e-10
2,2,clustered,0,2.2,0.005,1,500.0,False,0,0.0,,0.0,1.3064840942869728e-10
2,2,clustered,0,2.4,0.005,1,500.0,False,0,0.0,,0.0,1.554824046093614e-10
2,2,clustered,0,2.6,0.005,1,500.0,False,0,0.0,,0.0,1.824758776318182e-10
2,2,clustered,1,0.6,0.001,1,100.0,False,0,0.0,,0.0,2.3617342662726964e-10
2,2,clustered,1,0.8,0.001,1,100.0,False,0,0.0,,0.0,4.1986386955959147e-10
2,2,clustered,1,1.0,0.001,1,100.0,False,0,0.0,,0.0,6.560372961868535e-10
2,2,clustered,1,1.2,0.001,1,100.0,False,0,0.0,,0.0,9.446937065090786e-10
2,2,clustered,1,1.4,0.001,1,100.0,False,0,0.0,,0.0,1.2858331005262246e-09
2,2,clustered,1,1.6,0.001,1,100.0,False,0,0.0,,0.0,1.6794554782383659e-09
2,2,clustered,1,1.8,0.001,1,100.0,False,0,0.0,,0.0,2.1255608396454434e-09
2,2,clustered,1,2.0,0.001,1,100.0,False,0,0.0,,0.0,2.624149184747414e-09
2,2,clustered,1,2.2,0.001,1,100.0,False,0,0.0,,0.0,3.175220513544405e-09
2,2,clustered,1,2.4,0.001,1,100.0,False,0,0.0,,0.0,3.778774826036314e-09
2,2,clustered,1,2.6,0.001,1,100.0,False,0,0.0,,0.0,4.4348121222231635e-09
2,2,clustered,1,0.6,0.005,1,100.0,False,0,0.0,,0.0,9.717650288085087e-12
2,2,clustered,1,0.8,0.005,1,100.0,False,0,0.0,,0.0,1.727582273437317e-11
2,2,clustered,1,1.0,0.005,1,100.0,False,0,0.0,,0.0,2.6993473022458694e-11
2,2,clustered,1,1.2,0.005,1,100.0,False,0,0.0,,0.0,3.887060115234035e-11
2,2,clustered,1,1.4,0.005,1,100.0,False,0,0.0,,0.0,5.2907207124018884e-11
2,2,clustered,1,1.6,0.005,1,100.0,False,0,0.0,,0.0,6.910329093749268e-11
2,2,clustered,1,1.8,0.005,1,100.0,False,0,0.0,,0.0,8.745885259276573e-11
2,2,clustered,1,2.0,0.005,1,100.0,False,0,0.0,,0.0,1.0797389208983478e-10
2,2,clustered,1,2.2,0.005,1,100.0,False,0,0.0,,0.0,1.3064840942869728e-10
2,2,clustered,1,2.4,0.005,1,100.0,False,0,0.0,,0.0,1.554824046093614e-10
2,2,clustered,1,2.6,0.005,1,100.0,False,0,0.0,,0.0,1.824758776318182e-10
2,2,clustered,1,0.6,0.001,1,200.0,False,0,0.0,,0.0,2.3617342662726964e-10
2,2,clustered,1,0.8,0.001,1,200.0,False,0,0.0,,0.0,4.1986386955959147e-10
2,2,clustered,1,1.0,0.001,1,200.0,False,0,0.0,,0.0,6.560372961868535e-10
2,2,clustered,1,1.2,0.001,1,200.0,False,0,0.0,,0.0,9.446937065090786e-10
2,2,clustered,1,1.4,0.001,1,200.0,False,0,0.0,,0.0,1.2858331005262246e-09
2,2,clustered,1,1.6,0.001,1,200.0,False,0,0.0,,0.0,1.6794554782383659e-09
2,2,clustered,1,1.8,0.001,1,200.0,False,0,0.0,,0.0,2.1255608396454434e-09
2,2,clustered,1,2.0,0.001,1,200.0,False,0,0.0,,0.0,2.624149184747414e-09
2,2,clustered,1,2.2,0.001,1,200.0,False,0,0.0,,0.0,3.175220513544405e-09
2,2,clustered,1,2.4,0.001,1,200.0,False,0,0.0,,0.0,3.778774826036314e-09
2,2,clustered,1,2.6,0.001,1,200.0,False,0,0.0,,0.0,4.4348121222231635e-09
2,2,clustered,1,0.6,0.005,1,200.0,False,0,0.0,,0.0,9.717650288085087e-12
2,2,clustered,1,0.8,0.005,1,200.0,False,0,0.0,,0.0,1.727582273437317e-11
2,2,clustered,1,1.0,0.005,1,200.0,False,0,0.0,,0.0,2.6993473022458694e-11
2,2,clustered,1,1.2,0.005,1,200.0,False,0,0.0,,0.0,3.887060115234035e-11
2,2,clustered,1,1.4,0.005,1,200.0,False,0,0.0,,0.0,5.2907207124018884e-11
2,2,clustered,1,1.6,0.005,1,200.0,False,0,0.0,,0.0,6.910329093749268e-11
2,2,clustered,1,1.8,0.005,1,200.0,False,0,0.0,,0.0,8.745885259276573e-11
2,2,clustered,1,2.0,0.005,1,200.0,False,0,0.0,,0.0,1.0797389208983478e-10
2,2,clustered,1,2.2,0.005,1,200.0,False,0,0.0,,0.0,1.3064840942869728e-10
2,2,clustered,1,2.4,0.005,1,200.0,False,0,0.0,,0.0,1.554824046093614e-10
2,2,clustered,1,2.6,0.005,1,200.0,False,0,0.0,,0.0,1.824758776318182e-10
2,2,clustered,1,0.6,0.001,1,500.0,False,0,0.0,,0.0,2.3617342662726964e-10
2,2,clustered,1,0.8,0.001,1,500.0,False,0,0.0,,0.0,4.1986386955959147e-10
2,2,clustered,1,1.0,0.001,1,500.0,False,0,0.0,,0.0,6.560372961868535e-10
2,2,clustered,1,1.2,0.001,1,500.0,False,0,0.0,,0.0,9.446937065090786e-10
2,2,clustered,1,1.4,0.001,1,500.0,False,0,0.0,,0.0,1.2858331005262246e-09
2,2,clustered,1,1.6,0.001,1,500.0,False,0,0.0,,0.0,1.6794554782383659e-09
2,2,clustered,1,1.8,0.001,1,500.0,False,0,0.0,,0.0,2.1255608396454434e-09
2,2,clustered,1,2.0,0.001,1,500.0,False,0,0.0,,0.0,2.624149184747414e-09
2,2,clustered,1,2.2,0.001,1,500.0,False,0,0.0,,0.0,3.175220513544405e-09
2,2,clustered,1,2.4,0.001,1,500.0,False,0,0.0,,0.0,3.778774826036314e-09
2,2,clustered,1,2.6,0.001,1,500.0,False,0,0.0,,0.0,4.4348121222231635e-09
2,2,clustered,1,0.6,0.005,1,500.0,False,0,0.0,,0.0,9.717650288085087e-12
2,2,clustered,1,0.8,0.005,1,500.0,False,0,0.0,,0.0,1.727582273437317e-11
2,2,clustered,1,1.0,0.005,1,500.0,False,0,0.0,,0.0,2.6993473022458694e-11
2,2,clustered,1,1.2,0.005,1,500.0,False,0,0.0,,0.0,3.887060115234035e-11
2,2,clustered,1,1.4,0.005,1,500.0,False,0,0.0,,0.0,5.2907207124018884e-11
2,2,clustered,1,1.6,0.005,1,500.0,False,0,0.0,,0.0,6.910329093749268e-11
2,2,clustered,1,1.8,0.005,1,500.0,False,0,0.0,,0.0,8.745885259276573e-11
2,2,clustered,1,2.0,0.005,1,500.0,False,0,0.0,,0.0,1.0797389208983478e-10
2,2,clustered,1,2.2,0.005,1,500.0,False,0,0.0,,0.0,1.3064840942869728e-10
2,2,clustered,1,2.4,0.005,1,500.0,False,0,0.0,,0.0,1.554824046093614e-10
